row_id,sample_id,Canonical SMILES,source_type,outer_fold,group_id
9164,a839cce3399a79a85625,CCCCCCOC(=O)C[N+](CC)(CC)CC=C(C)Cc1ccccc1Br,TOXRIC_only,5,a839cce3399a79a85625
9165,349ed451c9062db3403c,CCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCCCCCC)CCCCC4)cc3)cc2)CCCCC1,TOXRIC_only,1,349ed451c9062db3403c
9166,8b3a31e589fcf25af4d5,CCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2)CCCCC1,TOXRIC_only,4,8b3a31e589fcf25af4d5
9167,d76775ca4f4ddd8145a9,CCCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2Cl)CCCCC1,TOXRIC_only,3,d76775ca4f4ddd8145a9
9168,ded9f6b51de7b8880af5,CCCCCCOC(=O)Cn1cc(F)c(=O)[nH]c1=O,TOXRIC_only,5,ded9f6b51de7b8880af5
9169,23fc0e10fb7d12f7e7b6,CCCCCCOC(=O)NCCCOC(N)=O,TOXRIC_only,1,23fc0e10fb7d12f7e7b6
9170,df7f8adfedf4717a2e7f,CCCCCCOC(=O)c1cncc(F)c1,TOXRIC_only,5,df7f8adfedf4717a2e7f
9171,895b88c94e7d7963cbc7,CCCCCCOC(=S)SC(=O)c1ccco1,TOXRIC_only,5,895b88c94e7d7963cbc7
9172,d4bf217b9f75b2d57720,CCCCCCOC(C)n1ccc2ccccc21,TOXRIC_only,1,d4bf217b9f75b2d57720
9173,3e48c801b29b049c33c7,CCCCCCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21,TOXRIC_only,4,3e48c801b29b049c33c7
9174,4d4c7720c9922f5c6bbc,CCCCCCOCC(O)COc1ccccc1C(=O)O,TOXRIC_only,4,4d4c7720c9922f5c6bbc
9175,e2c14a3e5fbc733dc772,CCCCCCOCCO,mixed,5,e2c14a3e5fbc733dc772
9176,bc8dfa9939374d255275,CCCCCCON=Cc1cc[n+]([O-])cc1,TOXRIC_only,2,bc8dfa9939374d255275
9177,09a804fb102b387b6f78,CCCCCCON=Cc1ccncc1,TOXRIC_only,5,09a804fb102b387b6f78
9178,273dd3fcf29da867cdbd,CCCCCCOc1[nH]c(=O)c(C(C)=N)c2c1CCCC2,TOXRIC_only,3,273dd3fcf29da867cdbd
9179,7c214eff4f3a7c4538db,CCCCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,TOXRIC_only,3,7c214eff4f3a7c4538db
9180,3b6f3b88dfc163123a04,CCCCCCOc1ccc(C(=O)CSC2=NCCN2)cc1Cl,TOXRIC_only,4,3b6f3b88dfc163123a04
9181,996538e43a9f6c879767,CCCCCCOc1ccc(C(=O)OCCN(CC)CC)cc1,TOXRIC_only,1,996538e43a9f6c879767
9182,dd5697b31464a368a59f,CCCCCCOc1ccc(C(C)N)cc1,TOXRIC_only,4,dd5697b31464a368a59f
9183,e560ed2fcbdd0585e457,CCCCCCOc1ccc(C(O)(C(=O)OCCN(CC)CC)c2ccccc2)cc1,TOXRIC_only,2,e560ed2fcbdd0585e457
9184,7f4ad5e6fe151e60267c,CCCCCCOc1ccc(C2=CSC3=NCCN23)cc1Cl,TOXRIC_only,5,7f4ad5e6fe151e60267c
9185,1687b2982b34358efb13,CCCCCCOc1ccc(CCN)cc1,TOXRIC_only,2,1687b2982b34358efb13
9186,6c90a3571866f1bc367b,CCCCCCOc1ccc(N(CCCl)CCCl)cc1,TOXRIC_only,4,6c90a3571866f1bc367b
9187,442000831be4b480d8d8,CCCCCCOc1ccc(NC(=S)Nc2ccc(OC)c(CN(CC)CC)c2)cc1,TOXRIC_only,4,442000831be4b480d8d8
9188,86ba058a8b9922ef8efe,CCCCCCOc1ccc2c(=O)c(Oc3ccccc3)coc2c1,TOXRIC_only,1,86ba058a8b9922ef8efe
9189,4fe6f4c9d59430a9cd43,CCCCCCOc1ccc2cc1Oc1ccc(cc1)CC1C(=O)N(C)C(C2)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccc(OC)cc2)C(=O)NC(C)C(=O)N1C,TOXRIC_only,1,4fe6f4c9d59430a9cd43
9190,5c0098de3c6b2232024a,CCCCCCOc1ccccc1C(N)=O,TOXRIC_only,5,5c0098de3c6b2232024a
9191,7e2c0fdc48ae362ee646,CCCCCCOc1nc(N)nc(N)n1,TOXRIC_only,3,7e2c0fdc48ae362ee646
9192,d098b430847de2e4d4f0,CCCCCCS,mixed,1,d098b430847de2e4d4f0
9193,b06cdd752145a4654c0e,CCCCCCS(=O)(=O)C1CS(=O)(=O)CC1O,TOXRIC_only,4,b06cdd752145a4654c0e
9194,ace5848865d387c59804,CCCCCCS(=O)C1CS(=O)(=O)CC1O,TOXRIC_only,2,ace5848865d387c59804
9195,b44a925ce4e65c0cdb6b,CCCCCCSC1CS(=O)(=O)CC1O,TOXRIC_only,3,b44a925ce4e65c0cdb6b
9196,83ac850be3b9091ec635,CCCCCCSCC(C)C(=O)O,TOXRIC_only,4,83ac850be3b9091ec635
9197,804d74d2161bfa156985,CCCCCCSCCC(=O)NNc1ccccc1,TOXRIC_only,3,804d74d2161bfa156985
9198,af59bc92dc18886ea744,CCCCCCSCCC(=O)O,TOXRIC_only,3,af59bc92dc18886ea744
9199,5d1de6cf2ebe2516148f,CCCCCCSCCCCCCN1CCSC1,TOXRIC_only,2,5d1de6cf2ebe2516148f
9200,a93da358ceb323b5d50d,CCCCCCSCCCCCN1CCSC1,TOXRIC_only,5,a93da358ceb323b5d50d
9201,c622c710ece53caad405,CCCCCCSCCCN1CCSC1,TOXRIC_only,2,c622c710ece53caad405
9202,5baabe068eb56daeda9a,CCCCCCSCCN1CCSC1,TOXRIC_only,2,5baabe068eb56daeda9a
9203,7ad18a17c527a3ff1e1e,CCCCCCSc1n[nH]c(=O)[nH]c1=O,TOXRIC_only,5,7ad18a17c527a3ff1e1e
9204,fdd0ef4f81fc4a988c09,CCCCCC[N+](C)(C)C,TOXRIC_only,5,fdd0ef4f81fc4a988c09
9205,ce385268f77c090c9949,CCCCCC[N+](C)(C)CCOCC[N+](CC)(CC)CCCCCC,TOXRIC_only,4,ce385268f77c090c9949
9206,61dc486f3aa24ea2cf00,CCCCCC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,TOXRIC_only,2,61dc486f3aa24ea2cf00
9207,238d5b94e1b0ac6fef3d,CCCCCC[N+]1(C)C=NC=C1CC1COC(=O)C1CC,TOXRIC_only,2,238d5b94e1b0ac6fef3d
9208,b049863c2201a2a5840a,CCCCCC[N+]1(CC)CCCCC1,TOXRIC_only,5,b049863c2201a2a5840a
9209,85cddcf9d555d33c4175,CCCCCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccc(Br)cc4C14CC2C3C4O,TOXRIC_only,2,85cddcf9d555d33c4175
9210,58d58487373cf8140543,CCCCCC[N-][N+]#N,TOXRIC_only,2,58d58487373cf8140543
9211,caf6b370b0b815e0b9d2,CCCCCC[n+]1cc(=O)o[n-]1,TOXRIC_only,5,caf6b370b0b815e0b9d2
9212,e9f22f3b0fe60f290152,CCCCCCc1c(C)[nH]cnc1=O,TOXRIC_only,1,e9f22f3b0fe60f290152
9213,a6558c63e7b7fdf53b97,CCCCCCc1c(N)nc(C)nc1Cl,TOXRIC_only,2,a6558c63e7b7fdf53b97
9214,b3ca230e3a51f06df1af,CCCCCCc1c[nH]cnc1=O,TOXRIC_only,1,b3ca230e3a51f06df1af
9215,9873b64d84afbbe479e7,CCCCCCc1cc(=O)n(CCCN2CCN(c3cc(C)ccn3)CC2)n1-c1ccccc1,TOXRIC_only,4,9873b64d84afbbe479e7
9216,ef566ed23201340ea497,CCCCCCc1cc(C=Nc2cc(Br)cc(Br)c2O)c(O)cc1O,TOXRIC_only,5,ef566ed23201340ea497
9217,4f112e8913c09bbba112,CCCCCCc1cc(C=Nc2ccccc2O)c(O)cc1O,TOXRIC_only,3,4f112e8913c09bbba112
9218,90815556ea514acc07d9,CCCCCCc1cc(C=O)c(O)cc1O,mixed,3,90815556ea514acc07d9
9219,0b04872dabaee44719e6,CCCCCCc1cc(N=Nc2cc(Br)cc(Br)c2O)c(O)cc1O,TOXRIC_only,4,0b04872dabaee44719e6
9220,d440dc3fca7b74664b17,CCCCCCc1cc(N=Nc2ccccc2O)c(O)cc1O,TOXRIC_only,5,d440dc3fca7b74664b17
9221,f02924bed8802f538528,CCCCCCc1cc2c(=O)c(-c3csc(C)n3)coc2cc1OC(C)=O,TOXRIC_only,5,f02924bed8802f538528
9222,3526e308b09536cb9ee2,CCCCCCc1cc2c(=O)c(-c3csc(C)n3)coc2cc1OCC(=O)OCC,TOXRIC_only,2,3526e308b09536cb9ee2
9223,77c0abb703b800d099a7,CCCCCCc1cc2c(cc1O)OC(C)(C)C1=C2CCCC1,TOXRIC_only,2,77c0abb703b800d099a7
9224,4e887b3b645bbe098545,CCCCCCc1ccc(C(=O)C(C)(C)CN(C)C)cc1,TOXRIC_only,3,4e887b3b645bbe098545
9225,3fbff136ace1ebccfeb9,CCCCCCc1ccc(C(=O)O)nc1,TOXRIC_only,4,3fbff136ace1ebccfeb9
9226,4b3277eac316910b435a,CCCCCCc1ccc(O)c(C=Cc2ccccc2O)c1,TOXRIC_only,2,4b3277eac316910b435a
9227,8d657377846be80a32f9,CCCCCCc1ccc(O)c(C=Nc2ccccc2O)c1,TOXRIC_only,5,8d657377846be80a32f9
9228,79c078ac280e817898bb,CCCCCCc1ccc(O)c(CNc2ccccc2O)c1,TOXRIC_only,4,79c078ac280e817898bb
9229,8ebe6eab494172194772,CCCCCCc1ccc(O)cc1O,mixed,3,8ebe6eab494172194772
9230,49805772ba9db0c793cf,CCCCCCc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1O,TOXRIC_only,4,49805772ba9db0c793cf
9231,6c9a1f47711e01b803b8,CCCCCCc1ccc2cc(O)ccc2c1,TOXRIC_only,3,6c9a1f47711e01b803b8
9232,2651057da19235efaba2,CCCCCCc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,TOXRIC_only,3,2651057da19235efaba2
9233,6599c27f9272d911a9cd,CCCCCCn1c(O)c(C(C)=N)c2c(c1=O)CCCC2,TOXRIC_only,1,6599c27f9272d911a9cd
9234,90fa7006f33b7dc354d6,CCCCCCn1cc(C(O)CN(C)C)c2ccccc21,TOXRIC_only,3,90fa7006f33b7dc354d6
9235,de402c6b5b3d3ec5b3ba,CCCCCI,mixed,1,de402c6b5b3d3ec5b3ba
9236,e0bb578167e9615b555f,CCCCCN,mixed,3,e0bb578167e9615b555f
9237,fa5e33c0ee4569a491c2,CCCCCN(C)N=O,mixed,1,fa5e33c0ee4569a491c2
9238,8c4d9befdfa89940b618,CCCCCN(CCCCC)CC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,TOXRIC_only,2,8c4d9befdfa89940b618
9239,3cc62441a0709219ab12,CCCCCN(CCCCC)CC(=O)NN,TOXRIC_only,2,3cc62441a0709219ab12
9240,1589cf8c614315a23b91,CCCCCN(CCCCC)CC(=O)OCC,TOXRIC_only,1,1589cf8c614315a23b91
9241,5b4159d465d540716271,CCCCCN(CCCCC)CC(O)c1cc2c(c3ccccc13)CCCC2,TOXRIC_only,4,5b4159d465d540716271
9242,573a5cade05a6946d95a,CCCCCN(CCCCC)N=Nc1nc[nH]c1C(N)=O,TOXRIC_only,1,573a5cade05a6946d95a
9243,233cea2551e3d80e67b7,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,mixed,4,233cea2551e3d80e67b7
9244,1016b1a145b02e00304d,CCCCCN(CCc1ccccc1)CCc1ccc(O)c(O)c1,TOXRIC_only,4,1016b1a145b02e00304d
9245,c6732885f6065a166cfa,CCCCCN1C(=O)NC(=O)C(CC)(CC)C1=O,TOXRIC_only,3,c6732885f6065a166cfa
9246,e2feb74ffed84fa68aed,CCCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,TOXRIC_only,2,e2feb74ffed84fa68aed
9247,75a50eaf2cecf7929fdf,CCCCCN1CC=C(c2c[nH]c3ccccc23)CC1,TOXRIC_only,4,75a50eaf2cecf7929fdf
9248,e8a82093e28399d9c9d0,CCCCCN1CCN(C(=S)S)CC1,TOXRIC_only,2,e8a82093e28399d9c9d0
9249,fb893b675835dac5d19d,CCCCCN1CCN(C(=S)S)CC1C,TOXRIC_only,4,fb893b675835dac5d19d
9250,6e19b51c30c87febf592,CCCCCN1CCN(C23CC4CC(CC(C4)C2)C3)CC1,TOXRIC_only,2,6e19b51c30c87febf592
9251,44d8d5afc11102027ab5,CCCCCN1CCN(CC23CC4CC(CC(C4)C2)C3)CC1,TOXRIC_only,1,44d8d5afc11102027ab5
9252,2f086fa4b717ae9a5e37,CCCCCN1CCc2cc(OC)c(OC)cc2C1,TOXRIC_only,1,2f086fa4b717ae9a5e37
9253,e2004f9cb817c83061a4,CCCCCN1CCc2ccccc2C1,TOXRIC_only,2,e2004f9cb817c83061a4
9254,2987bde7bd04cb896523,CCCCCN1CCc2ncccc2C1,TOXRIC_only,2,2987bde7bd04cb896523
9255,5370ba907ee9a5f8b306,CCCCCN=C(c1cc(Cl)ccc1O)c1ccccc1Cl,TOXRIC_only,4,5370ba907ee9a5f8b306
9256,e186c988887e06dce9ef,CCCCCNC(=N)N=C(N)N,TOXRIC_only,5,e186c988887e06dce9ef
9257,4bb70db8adaa1bcb100f,CCCCCNC(=O)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,TOXRIC_only,4,4bb70db8adaa1bcb100f
9258,a0ea7f2cfd83f019376e,CCCCCNC(=O)C1CNc2ccccc2O1,TOXRIC_only,4,a0ea7f2cfd83f019376e
9259,9314421f90c9879e06b5,CCCCCNC(=O)OCC(C)(CCC)COC(N)=O,TOXRIC_only,5,9314421f90c9879e06b5
9260,21b14827f686e90970fe,CCCCCNC(=O)OCC(C)(CO)CCC,TOXRIC_only,3,21b14827f686e90970fe
9261,f168fa5982a9fbec80cc,CCCCCNC(=S)C(=S)NCCCCC,TOXRIC_only,4,f168fa5982a9fbec80cc
9262,375e678550fabbe27e50,CCCCCNC(C)(C)COC(=O)c1ccccc1,TOXRIC_only,3,375e678550fabbe27e50
9263,ab99afbc926642c4f811,CCCCCNCCSS(=O)(=O)O,TOXRIC_only,3,ab99afbc926642c4f811
9264,a211b6ed6c496a4b60d1,CCCCCNN,TOXRIC_only,3,a211b6ed6c496a4b60d1
9265,d0f0f6b1a7f165bdb2a5,CCCCCNNC(=O)c1cc(C)on1,TOXRIC_only,5,d0f0f6b1a7f165bdb2a5
9266,89293070336c7df78f88,CCCCCNc1c2c(nc3ccccc13)CCCC2,TOXRIC_only,2,89293070336c7df78f88
9267,510f8bc2760df1a61b38,CCCCCO,mixed,2,510f8bc2760df1a61b38
9268,ebdcd5ed2213d5965b6a,CCCCCOC(=O)/C(C#N)=N/Nc1cccc([N+](=O)[O-])c1,TOXRIC_only,5,ebdcd5ed2213d5965b6a
9269,bd5bebb40c5e1d66610f,CCCCCOC(=O)/C(C#N)=N\Nc1ccc([N+](=O)[O-])cc1,TOXRIC_only,5,bd5bebb40c5e1d66610f
9270,2f9b333d955c3d93fe2a,CCCCCOC(=O)C(N)c1ccccc1,TOXRIC_only,3,2f9b333d955c3d93fe2a
9271,147cb7398c5801e1ba02,CCCCCOC(=O)C1=C(C)N(C)C(=O)NC1c1ccccc1OC(F)F,TOXRIC_only,4,147cb7398c5801e1ba02
9272,2c7d3f6086adedb83823,CCCCCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1OC(F)F,TOXRIC_only,1,2c7d3f6086adedb83823
9273,2f5b431ef47e43560725,CCCCCOC(=O)CC(N)c1ccccc1,TOXRIC_only,1,2f5b431ef47e43560725
9274,5d1d086e522057fb6ee7,CCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccc(-c3ccc(CC(C)=CC[N+]4(CC(=O)OCCCCC)CCCCC4)cc3)cc2)CCCCC1,TOXRIC_only,3,5d1d086e522057fb6ee7
9275,26dfeb465ffe01ee7295,CCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2)CCCCC1,TOXRIC_only,5,26dfeb465ffe01ee7295
9276,31c01aab77e1e4ceef9d,CCCCCOC(=O)C[N+]1(CC=C(C)Cc2ccccc2Cl)CCCCC1,TOXRIC_only,2,31c01aab77e1e4ceef9d
9277,483e39db3b95256dce77,CCCCCOC(=O)Cn1cc(F)c(=O)[nH]c1=O,TOXRIC_only,5,483e39db3b95256dce77
9278,7836659d34a26aaf7a8d,CCCCCOC(=O)NS(=O)(=O)CCCC,TOXRIC_only,3,7836659d34a26aaf7a8d
9279,9cf74dae99e8d6ee3d22,CCCCCOC(=O)c1cc2c(cn1)[nH]c1ccccc12,TOXRIC_only,1,9cf74dae99e8d6ee3d22
9280,025e24118afcd251090c,CCCCCOC(=S)SC(=O)c1ccco1,TOXRIC_only,5,025e24118afcd251090c
9281,0dc770c582bd16d94882,CCCCCOC(C)c1cc2c(C)nc3ccc(OC)cc3c2o1,TOXRIC_only,5,0dc770c582bd16d94882
9282,3e0fb2d85abccc92a95c,CCCCCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21,TOXRIC_only,2,3e0fb2d85abccc92a95c
9283,9fd4d4f58d70ece8ff52,CCCCCOC1NC(=O)NC1OCCCCC,TOXRIC_only,5,9fd4d4f58d70ece8ff52
9284,a44953f377b7c8ee2346,CCCCCON=Cc1cc[n+]([O-])cc1,TOXRIC_only,1,a44953f377b7c8ee2346
9285,19fc2102806bfd7e6ec9,CCCCCOP(=O)(OCC)OCC,TOXRIC_only,1,19fc2102806bfd7e6ec9
9286,c2e324435c4d98fe6bdb,CCCCCOP1(=O)CC=C(C)C1,TOXRIC_only,3,c2e324435c4d98fe6bdb
9287,855ead7cd87842eb377b,CCCCCOP1(=O)OC(C)(C)CC1(C)O,TOXRIC_only,1,855ead7cd87842eb377b
9288,530e2d3faac4e6331289,CCCCCOc1c(Br)cc(Br)cc1COCCN(CC)CC,TOXRIC_only,5,530e2d3faac4e6331289
9289,607eb16bb4f298b6634d,CCCCCOc1c(N2CCOCC2)cnn(C)c1=O,TOXRIC_only,1,607eb16bb4f298b6634d
9290,ed97dc83c48ce650e1b6,CCCCCOc1cc(CC(=O)O)cc(-c2ccc(Cl)cc2)c1,TOXRIC_only,5,ed97dc83c48ce650e1b6
9291,fb9bd566ca94ff66df23,CCCCCOc1cc(CC(=O)O)cc(-c2ccccc2)c1,TOXRIC_only,1,fb9bd566ca94ff66df23
9292,8311a626284df34960d7,CCCCCOc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1OC,TOXRIC_only,4,8311a626284df34960d7
9293,72a31922fb8109829b8a,CCCCCOc1ccc(-c2nnc3c4ccccc4c(OCC)nn23)cc1OC,TOXRIC_only,2,72a31922fb8109829b8a
9294,bff7a26972e9d9c9e48d,CCCCCOc1ccc(Br)cc1COCCN(CC)CC,TOXRIC_only,3,bff7a26972e9d9c9e48d
9295,191e598c33a7a717b342,CCCCCOc1ccc(Br)cc1COCCN1CCOCC1,TOXRIC_only,2,191e598c33a7a717b342
9296,51f5e27b504ad457db9d,CCCCCOc1ccc(C(=O)C(Br)=CC(=O)O)cc1,TOXRIC_only,2,51f5e27b504ad457db9d
9297,e1eda894965e0c7baf8a,CCCCCOc1ccc(C(=O)C(CCCCC(CN2CCCCCC2)C(=O)c2ccc(OCCCCC)cc2)CN2CCCCCC2)cc1,TOXRIC_only,5,e1eda894965e0c7baf8a
9298,3220a7d34688204aac25,CCCCCOc1ccc(C(=O)CSC2=NCCN2)cc1Cl,TOXRIC_only,1,3220a7d34688204aac25
9299,cdcb88be3c03fb13d28a,CCCCCOc1ccc(C(=O)CSC2=NCCN2C)cc1Cl,TOXRIC_only,2,cdcb88be3c03fb13d28a
9300,e5756ffddf9bf32165ce,CCCCCOc1ccc(C(=O)OCCN(CC)CC)cc1,TOXRIC_only,2,e5756ffddf9bf32165ce
9301,7ebf8f2b8083e104c35f,CCCCCOc1ccc(C(C)N)cc1,TOXRIC_only,2,7ebf8f2b8083e104c35f
9302,55a49f468ee7af1648ef,CCCCCOc1ccc(C2(C)C(=O)N(CN3CCOCC3)C(=O)N2CN2CCOCC2)cc1,TOXRIC_only,5,55a49f468ee7af1648ef
9303,1bd2907443360c03eb9c,CCCCCOc1ccc(C2(C)NC(=O)N(C)C2=O)cc1,TOXRIC_only,1,1bd2907443360c03eb9c
9304,99f52f7e262c9aff3841,CCCCCOc1ccc(C2(C)NC(=O)N(CN3CCOCC3)C2=O)cc1,TOXRIC_only,4,99f52f7e262c9aff3841
9305,448f6a516018b96ae5bf,CCCCCOc1ccc(C2(C)NC(=O)NC2=O)cc1,TOXRIC_only,3,448f6a516018b96ae5bf
9306,92d5cb5f4d85ab7c24db,CCCCCOc1ccc(C2=CSC3=NCCN23)cc1Cl,TOXRIC_only,5,92d5cb5f4d85ab7c24db
9307,cf0791aab11c5366885d,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,TOXRIC_only,4,cf0791aab11c5366885d
9308,defbcf80c7ffcf511503,CCCCCOc1ccc(CCN)cc1,TOXRIC_only,4,defbcf80c7ffcf511503
9309,a41a99a8801bf83a380c,CCCCCOc1ccc(NC(=S)Nc2ccc(OC)c(CN(CC)CC)c2)cc1,TOXRIC_only,2,a41a99a8801bf83a380c
9310,f8ca86e3bcf155f83588,CCCCCOc1ccc(NC(=S)Nc2ccc(OCC)c(CN(CC)CC)c2)cc1,TOXRIC_only,3,f8ca86e3bcf155f83588
9311,3fb7ab4ce003ff78700f,CCCCCOc1ccc(NC(=S)Nc2ccc(OCC)c(COc3ccc(S(=O)(=O)O)cc3)c2)cc1,TOXRIC_only,5,3fb7ab4ce003ff78700f
9312,017492acfffba196d132,CCCCCOc1ccc(NC(=S)Nc2ccc(S(=O)(=O)O)cc2)cc1,TOXRIC_only,1,017492acfffba196d132
9313,cc329c06b8e69b3710b6,CCCCCOc1ccc(NC(=S)Nc2ccc3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c3c2)cc1,TOXRIC_only,1,cc329c06b8e69b3710b6
9314,c67b2010fcf5d634a31f,CCCCCOc1ccc(NC(=S)Nc2cccc(S(=O)(=O)O)c2)cc1,TOXRIC_only,3,c67b2010fcf5d634a31f
9315,b3324705dfbe8da360f0,CCCCCOc1ccc(S(N)(=O)=O)c(C(=O)OC)c1,TOXRIC_only,2,b3324705dfbe8da360f0
9316,19b5782033d128904c41,CCCCCOc1ccc2c(=O)c(Oc3ccccc3)coc2c1,TOXRIC_only,5,19b5782033d128904c41
9317,fc7a6ee0b0e5fff8ccf1,CCCCCOc1ccc2c(c1)[nH]c1c(C)nccc12,TOXRIC_only,2,fc7a6ee0b0e5fff8ccf1
9318,9a5da73689d531e691ad,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,TOXRIC_only,4,9a5da73689d531e691ad
9319,5be0743cfcbe59a939d0,CCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCCN(CC)CC)cc1,TOXRIC_only,3,5be0743cfcbe59a939d0
9320,f9888ee828fd6f7b429c,CCCCCOc1ccccc1C(C)=O,TOXRIC_only,1,f9888ee828fd6f7b429c
9321,5ff09f094e64166ec655,CCCCCOc1ccccc1C(N)=O,TOXRIC_only,4,5ff09f094e64166ec655
9322,c862b6f00f23d2a8f5b5,CCCCCOc1ccccc1CCN,TOXRIC_only,2,c862b6f00f23d2a8f5b5
9323,5ab35fae85fc15848fbd,CCCCCOc1nc(N)nc(N)n1,TOXRIC_only,5,5ab35fae85fc15848fbd
9324,f1a6cc770c2e990b9b63,CCCCCS(=O)(=O)C1CS(=O)(=O)CC1O,TOXRIC_only,5,f1a6cc770c2e990b9b63
9325,68a14062406e1a0885a8,CCCCCS(=O)C1CS(=O)(=O)CC1O,TOXRIC_only,3,68a14062406e1a0885a8
9326,e1819218d90bf0607c11,CCCCCSC#N,TOXRIC_only,3,e1819218d90bf0607c11
9327,d1674dd6d6192d5b3b31,CCCCCSC1CS(=O)(=O)CC1O,TOXRIC_only,4,d1674dd6d6192d5b3b31
9328,68d15dd2190cf527829e,CCCCCSCC1(CC)C(=O)NC(=O)NC1=O,TOXRIC_only,1,68d15dd2190cf527829e
9329,c7973ee4456ea3538c56,CCCCCSCCC(=O)O,TOXRIC_only,2,c7973ee4456ea3538c56
9330,37d2d63d3a62d34ab19f,CCCCCSCCCCCCN1CCSC1,TOXRIC_only,4,37d2d63d3a62d34ab19f
9331,fe8e870e9a2591a6dfd9,CCCCCSCCCCCN1CCSC1,TOXRIC_only,1,fe8e870e9a2591a6dfd9
9332,a9aa56febf3a2acc44c8,CCCCCSCCc1ccncc1,TOXRIC_only,3,a9aa56febf3a2acc44c8
9333,55f7cf10206bbdf0a715,CCCCCSP(=O)(OCC)OCC,TOXRIC_only,1,55f7cf10206bbdf0a715
9334,b177ec4368b1cce829a7,CCCCC[N+](C)(C)C,TOXRIC_only,2,b177ec4368b1cce829a7
9335,95b16a449b2d643d2a58,CCCCC[N+](C)(C)C(=O)Cc1ccc(-c2ccc(CC(=O)[N+](C)(C)CCCCC)cc2)cc1,TOXRIC_only,3,95b16a449b2d643d2a58
9336,4793f5cf01e4fe1802c0,CCCCC[N+](C)(C)CC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)C[N+](C)(C)CCCCC)cc3)cc2)cc1,TOXRIC_only,4,4793f5cf01e4fe1802c0
9337,1cdad85fd5f8dbc77a50,CCCCC[N+](C)(C)CCN(C)C,TOXRIC_only,5,1cdad85fd5f8dbc77a50
9338,79b5918c00e67940c8f3,CCCCC[N+](C)(C)CCOCC[N+](CC)(CC)CCCCC,TOXRIC_only,3,79b5918c00e67940c8f3
9339,534e46ee7aaaf3b7cdda,CCCCC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,TOXRIC_only,1,534e46ee7aaaf3b7cdda
9340,586ce2d44cefb219c696,CCCCC[N+]1(C)CCC23C=CC(O)CC2Oc2c(OC)ccc(c23)C1,TOXRIC_only,4,586ce2d44cefb219c696
9341,529edad32a558d30e0d7,CCCCC[N+]1=Cc2cc(O)c(O)cc2CC1,TOXRIC_only,4,529edad32a558d30e0d7
9342,82adab5077c8d2ff0184,CCCCCc1c(C)[nH]c(=O)n(CCCC)c1=O,TOXRIC_only,5,82adab5077c8d2ff0184
9343,a9250d7401e4d94eca6e,CCCCCc1c(C)[nH]cnc1=O,TOXRIC_only,5,a9250d7401e4d94eca6e
9344,bdfa9bea102c7491e6df,CCCCCc1c(N)[nH]c(C)nc1=O,TOXRIC_only,4,bdfa9bea102c7491e6df
9345,478722946adc81c68b4c,CCCCCc1c(N)[nH]cnc1=O,TOXRIC_only,3,478722946adc81c68b4c
9346,4807e08e862612ae973b,CCCCCc1c(N)nc(C)nc1Cl,TOXRIC_only,5,4807e08e862612ae973b
9347,08306a47c83a47dd9cf8,CCCCCc1cc(N)c(O)cc1O,TOXRIC_only,2,08306a47c83a47dd9cf8
9348,0293e587b718a6038073,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,TOXRIC_only,5,0293e587b718a6038073
9349,7ceef10aff1de18eef94,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,TOXRIC_only,1,7ceef10aff1de18eef94
9350,29eba7b2067238d823cb,CCCCCc1cc(O)c2c(c1)OC(C)(CCC=C(C)C)C=C2,mixed,2,29eba7b2067238d823cb
